experiment,form,equation,alpha,seed,rmse,avg_step,cp_error,shock_deviation,recovery_error
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,84,,,,0.39319219602678007,0.41785114935852663
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,85,,,,0.4242079163758382,0.43181527790822116
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,86,,,,0.48398419149572985,0.4689471615311191
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,87,,,,0.4539775119439685,0.4601320621735
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,88,,,,0.4016856802871046,0.39174439118352977
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,89,,,,0.4581143049440408,0.4504227096667746
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,90,,,,0.4261714055173036,0.4421504188104614
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,91,,,,0.529880509143832,0.5242530351141931
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,92,,,,0.47294480299134006,0.4647442770796895
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,93,,,,0.5115009957898523,0.4905241310823395
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,94,,,,0.43677422627851503,0.47358692999668706
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,95,,,,0.445887140738138,0.42596896116055377
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,96,,,,0.40175284793257005,0.4495250370578535
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,97,,,,0.5175028914023133,0.4804115964190834
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,98,,,,0.4676424896067122,0.4804680784742207
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.05,99,,,,0.4831469104207389,0.48472395797095125
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,0,,,,0.5313252754420966,0.47795192131430525
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,1,,,,0.3615132791647526,0.3712564357975943
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,2,,,,0.394412244813219,0.3766741077425662
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,3,,,,0.5221486130483028,0.47350047775088155
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,4,,,,0.3723109972852417,0.3882203276935732
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,5,,,,0.6223106668400872,0.5359342686848436
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,6,,,,0.3615582730389798,0.37650212329627136
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,7,,,,0.32391875156696054,0.3220828017792366
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,8,,,,0.3151224730233746,0.3651645941654219
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,9,,,,0.6001680295650875,0.5084186654091569
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,10,,,,0.5012330805943637,0.4413792995359282
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,11,,,,0.42321816556062464,0.4133753801094659
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,12,,,,0.47240809662592237,0.4442112616736724
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,13,,,,0.5297578077305611,0.45548604857669245
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,14,,,,0.3022424933396962,0.3335455873787597
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,15,,,,0.6169756501470921,0.519350632901449
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,16,,,,0.325238330854397,0.35472503434586744
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,17,,,,0.5766003253963466,0.5405171245653135
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,18,,,,0.5128475234822427,0.44589471819010695
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,19,,,,0.4101380956079382,0.4042518990615135
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,20,,,,0.4130013623683711,0.4044021723039758
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,21,,,,0.44639577564710936,0.4382290331312815
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,22,,,,0.4120884476420454,0.38697308494185134
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,23,,,,0.3570196555941812,0.37486912387287374
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,24,,,,0.3440563001604547,0.3361565483647352
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,25,,,,0.26301048281030714,0.30071770257394437
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,26,,,,0.4670920670465807,0.45776593631295465
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,27,,,,0.54587633525744,0.48215934916052755
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,28,,,,0.5377918345319009,0.4700300241935582
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,29,,,,0.559439915260693,0.5049107923392827
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,30,,,,0.44765770784585107,0.4095001965131166
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,31,,,,0.41152074678600353,0.42819302980646134
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,32,,,,0.32794937768519256,0.37439840956891024
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,33,,,,0.5401267830774493,0.4580212568112308
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,34,,,,0.3458036668628757,0.35544268009344565
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,35,,,,0.396982649805524,0.4021990747785265
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,36,,,,0.2945969132738843,0.344920222217432
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,37,,,,0.5043284194075068,0.44158577049837927
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,38,,,,0.3878389892130035,0.3911061778210725
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,39,,,,0.47379869778377615,0.45691414999142765
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,40,,,,0.5080449636457973,0.49493356145569256
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,41,,,,0.3390553934907717,0.26589108323907346
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,42,,,,0.48259811692947163,0.45747039901668746
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,43,,,,0.44613999245367425,0.45334581149446523
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,44,,,,0.4683156838081086,0.41691628493129396
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,45,,,,0.5361971133003769,0.48298877972907905
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,46,,,,0.5805296792398378,0.5305264082070607
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,47,,,,0.48888502641977943,0.4528782861864607
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,48,,,,0.4808813214586435,0.45908042781947267
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,49,,,,0.31244691671433744,0.3475573773542814
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,50,,,,0.44718710709800674,0.4320217989810615
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,51,,,,0.4189694454332545,0.42122965308802696
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,52,,,,0.5722852139948565,0.519970885289422
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,53,,,,0.2668783324328628,0.2822496598342642
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,54,,,,0.5302818716876431,0.4987464927181099
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,55,,,,0.49717067988721525,0.4495858016642915
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,56,,,,0.5265447016336151,0.4662604622864903
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,57,,,,0.3886937125913629,0.3559598332866288
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,58,,,,0.440782553059067,0.4490430568615913
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,59,,,,0.5821011724597872,0.524864927760494
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,60,,,,0.46210066439003156,0.4356562281474122
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,61,,,,0.4521845065612928,0.406564234394526
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,62,,,,0.45577103863440394,0.4633423568150374
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,63,,,,0.24758411743972636,0.2971775109807713
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,64,,,,0.5063629159464578,0.45578064149341513
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,65,,,,0.5388013773063892,0.4752965906905206
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,66,,,,0.43328075309946246,0.3889165662294008
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,67,,,,0.4416383384113718,0.460174270276841
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,68,,,,0.3518798901286956,0.36676148516430224
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,69,,,,0.27839693507117363,0.3500951017389925
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,70,,,,0.4398358483763614,0.4054791966034318
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,71,,,,0.5131229274584185,0.4840189269343172
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,72,,,,0.4983594477586352,0.4647807802026144
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,73,,,,0.5808338940190986,0.5175948996219247
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,74,,,,0.4733882793922069,0.4336889179611433
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,75,,,,0.3611082104189551,0.3896512881587673
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,76,,,,0.3549949229103519,0.33727843842187977
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,77,,,,0.530475989390061,0.4769993890764064
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,78,,,,0.504359991566055,0.49480261251911584
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,79,,,,0.35831552110043746,0.3754289864202877
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,80,,,,0.35674707075967443,0.3708127551221096
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,81,,,,0.4292918008742113,0.4356744746221852
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,82,,,,0.32477625460517423,0.32608290173810117
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,83,,,,0.3979937222346831,0.39194589230122345
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,84,,,,0.31199943597115154,0.3541606428293882
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,85,,,,0.37535481210072824,0.3881336581295117
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,86,,,,0.5104203646887937,0.4627153717233926
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,87,,,,0.5062409100640519,0.4681663051095687
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,88,,,,0.34549392565964165,0.3298889396403081
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,89,,,,0.5154378085813921,0.4466669108099631
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,90,,,,0.4415695707929097,0.42185101663243146
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,91,,,,0.5653423513593117,0.5188426533481975
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,92,,,,0.5046606889758644,0.45931817975914313
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,93,,,,0.500392037000533,0.44277790968926517
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,94,,,,0.4841433568584435,0.48484721703670475
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,95,,,,0.4255534668439643,0.40087231737438456
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,96,,,,0.39592440269808127,0.43592551650143174
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,97,,,,0.5518650599381536,0.4680663923652722
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,98,,,,0.5110886523678622,0.48417747377780396
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.1,99,,,,0.5258489891444369,0.4951331844369601
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,0,,,,0.6612971605297628,0.4616270505942158
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,1,,,,0.4718276055507673,0.3722036886760554
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,2,,,,0.44596132138001104,0.35906340744374904
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,3,,,,0.6566595314936485,0.4711517063284423
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,4,,,,0.44497360243854084,0.39478510775787756
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,5,,,,0.8075550868178996,0.528154974210066
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,6,,,,0.4342785815377194,0.3735982757667361
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,7,,,,0.3504789198235032,0.2915896419465389
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,8,,,,0.27686383079057886,0.34652020416074825
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,9,,,,0.81352713367194,0.5020275155568089
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,10,,,,0.646813630522643,0.4257160759415669
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,11,,,,0.46161426652037424,0.3934283097624049
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,12,,,,0.6152834177804309,0.44487827769814947
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,13,,,,0.7122418257414915,0.44629512279517186
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,14,,,,0.3480148411431861,0.3253068799357793
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,15,,,,0.8314037525955539,0.5122416398709886
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,16,,,,0.3611473032663271,0.33112911224356534
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,17,,,,0.7592884075738868,0.5614394352923371
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,18,,,,0.6459078197631373,0.4255876018793223
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,19,,,,0.5082159607565274,0.41549387134874655
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,20,,,,0.5170952584837164,0.40282594448954395
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,21,,,,0.5554662753885268,0.43954363241181926
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,22,,,,0.5070027589898349,0.396618637070631
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,23,,,,0.38328071546722536,0.338150096454579
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,24,,,,0.4695468605367941,0.33133705745688347
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,25,,,,0.30441059105470003,0.2867575023758999
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,26,,,,0.6030461283582049,0.4593969903360136
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,27,,,,0.7140091887706524,0.4804051315440797
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,28,,,,0.7095053201379461,0.46611280863527754
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,29,,,,0.6706221283223005,0.4672054511832051
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,30,,,,0.5872328178863817,0.40752865638088986
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,31,,,,0.51334096262526,0.43920384553785535
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,32,,,,0.3108293378015927,0.37181928434251216
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,33,,,,0.7057571087463782,0.4640107071220429
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,34,,,,0.41848496884671316,0.3594779875520831
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,35,,,,0.4262005734498363,0.3916806783927468
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,36,,,,0.2719042950939726,0.3371911578144884
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,37,,,,0.5887383201689416,0.40997829265293
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,38,,,,0.4811852694555308,0.39741652439485536
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,39,,,,0.6112308247697267,0.47130104304614373
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,40,,,,0.581774800626624,0.4877394440064384
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,41,,,,0.3627634193679391,0.2214579130321431
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,42,,,,0.6449593629962894,0.44873608734977855
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,43,,,,0.571147756035643,0.4790176310963283
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,44,,,,0.554000766826056,0.4022491407933202
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,45,,,,0.6804727973496545,0.4826331198242947
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,46,,,,0.7737215418554841,0.5487278142557446
slow_update_shock,literal_current_delta,\hat T \leftarrow (1-\alpha)\hat T + \alpha (\hat T^{new} - \hat T),0.2,47,,,,0.6601214028875126,0.47278241258210524
